Date;Open;High;Low;Close;Volume;Adj Close;Y_t
17-12-2002;910.40002;911.21997;901.73999;902.98999;1251800000;902.98999;0.5747
16-12-2002;889.47998;910.41998;889.47998;910.40002;1271600000;910.40002;0.3549
13-12-2002;901.58002;901.58002;888.47998;889.47998;1330800000;889.47998;-1.0096
12-12-2002;904.96002;908.37;897;901.58002;1255300000;901.58002;0.5868
11-12-2002;904.45001;909.94;896.47998;904.96002;1285100000;904.96002;0.1625
10-12-2002;892;904.95001;892;904.45001;1286600000;904.45001;-0.0245
9-12-2002;912.22998;912.22998;891.96997;892;1320800000;892;-0.6020
6-12-2002;906.54999;915.47998;895.96002;912.22998;1241100000;912.22998;0.9739
5-12-2002;917.58002;921.48999;905.90002;906.54999;1250200000;906.54999;-0.2713
4-12-2002;920.75;925.25;909.51001;917.58002;1588900000;917.58002;0.5252
3-12-2002;934.53003;934.53003;918.72998;920.75;1488400000;920.75;0.1498
2-12-2002;936.31;954.28003;927.71997;934.53003;1612000000;934.53003;0.6452
29-11-2002;938.87;941.82001;935.58002;936.31;643460000;936.31;0.0826
27-11-2002;913.31;940.40997;913.31;938.87;1350300000;938.87;0.1186
26-11-2002;932.87;932.87;912.09998;913.31;1543600000;913.31;-1.1987
25-11-2002;930.54999;937.15002;923.31;932.87;1574000000;932.87;0.9203
22-11-2002;933.76001;937.28003;928.40997;930.54999;1626800000;930.54999;-0.1081
21-11-2002;914.15002;935.13;914.15002;933.76001;2415100000;933.76001;0.1496
20-11-2002;896.73999;915.01001;894.92999;914.15002;1517300000;914.15002;-0.9218
19-11-2002;900.35999;905.45001;893.09003;896.73999;1337400000;896.73999;-0.8351
18-11-2002;909.83002;915.90997;899.47998;900.35999;1282600000;900.35999;0.1750
15-11-2002;904.27002;910.21002;895.34998;909.83002;1400100000;909.83002;0.4544
14-11-2002;882.53003;904.27002;882.53003;904.27002;1519000000;904.27002;-0.2662
13-11-2002;882.95001;892.51001;872.04999;882.53003;1463400000;882.53003;-1.0569
12-11-2002;876.19;894.29999;876.19;882.95001;1377100000;882.95001;0.0207
11-11-2002;894.73999;894.73999;874.63;876.19;1113000000;876.19;-0.3338
8-11-2002;902.65002;910.10999;891.62;894.73999;1446500000;894.73999;0.9099
7-11-2002;923.76001;923.76001;898.67999;902.65002;1466900000;902.65002;0.3823
6-11-2002;915.39001;925.65997;905;923.76001;1674000000;923.76001;1.0040
5-11-2002;908.34998;915.83002;904.90997;915.39001;1354100000;915.39001;-0.3953
4-11-2002;900.96002;924.58002;900.96002;908.34998;1645900000;908.34998;-0.3353
1-11-2002;885.76001;903.41998;877.71002;900.96002;1450400000;900.96002;-0.3548
31-10-2002;890.71002;898.83002;879.75;885.76001;1641300000;885.76001;-0.7389
30-10-2002;882.15002;895.28003;879.19;890.71002;1422300000;890.71002;0.2420
29-10-2002;890.22998;890.64001;867.90997;882.15002;1529700000;882.15002;-0.4194
28-10-2002;897.65002;907.44;886.15002;890.22998;1382600000;890.22998;0.3960
25-10-2002;882.5;897.71002;877.03003;897.65002;1340400000;897.65002;0.3605
24-10-2002;896.14001;902.94;879;882.5;1700570000;882.5;-0.7392
23-10-2002;890.15997;896.14001;873.82001;896.14001;1593900000;896.14001;0.6661
22-10-2002;899.71997;899.71997;882.40002;890.15997;1549200000;890.15997;-0.2908
21-10-2002;884.39001;900.69;873.06;899.71997;1447000000;899.71997;0.4639
18-10-2002;879.20001;886.67999;866.58002;884.39001;1423100000;884.39001;-0.7464
17-10-2002;860.02002;885.34998;860.02002;879.20001;1780390000;879.20001;-0.2556
16-10-2002;881.27002;881.27002;856.28003;860.02002;1585000000;860.02002;-0.9579
15-10-2002;841.44;881.27002;841.44;881.27002;1956000000;881.27002;1.0600
14-10-2002;835.32001;844.39001;828.37;841.44;1200300000;841.44;-2.0086
11-10-2002;803.91998;843.27002;803.91998;835.32001;1854130000;835.32001;-0.3170
10-10-2002;776.76001;806.51001;768.63;803.91998;2090230000;803.91998;-1.6640
9-10-2002;798.54999;798.54999;775.79999;776.76001;1885030000;776.76001;-1.4926
8-10-2002;785.28003;808.85999;779.5;798.54999;1938430000;798.54999;1.2015
7-10-2002;800.58002;808.21002;782.96002;785.28003;1576500000;785.28003;-0.7278
4-10-2002;818.95001;825.90002;794.09998;800.58002;1835930000;800.58002;0.8380
3-10-2002;827.90997;840.02002;817.25;818.95001;1674500000;818.95001;0.9853
2-10-2002;843.77002;851.92999;826.5;827.90997;1668900000;827.90997;0.4726
1-10-2002;815.28003;847.92999;812.82001;847.90997;1780900000;847.90997;1.0367
30-9-2002;827.37;827.37;800.20001;815.28003;1721870000;815.28003;-1.7043
27-9-2002;854.95001;854.95001;826.84003;827.37;1507300000;827.37;0.6393
26-9-2002;839.65997;856.59998;839.65997;854.95001;1650000000;854.95001;1.4241
25-9-2002;819.27002;844.21997;818.46002;839.65997;1651500000;839.65997;-0.7837
24-9-2002;833.70001;833.70001;817.38;819.28998;1670240000;819.28998;-1.0666
23-9-2002;845.39001;845.39001;825.76001;833.70001;1381100000;833.70001;0.7572
20-9-2002;843.32001;849.32001;839.09003;845.39001;1792800000;845.39001;0.6047
19-9-2002;869.46002;869.46002;843.09003;843.32001;1524000000;843.32001;-0.1065
18-9-2002;873.52002;878.45001;857.39001;869.46002;1501000000;869.46002;1.3257
17-9-2002;891.09998;902.67999;872.38;873.52002;1448600000;873.52002;0.2023
16-9-2002;889.81;891.84003;878.90997;891.09998;1001400000;891.09998;0.8654
13-9-2002;886.90997;892.75;877.04999;889.81;1271000000;889.81;-0.0629
12-9-2002;909.45001;909.45001;884.84003;886.90997;1191600000;886.90997;-0.1418
11-9-2002;910.63;924.02002;908.46997;909.45001;846600000;909.45001;1.0899
10-9-2002;902.96002;909.89001;900.5;909.58002;1186400000;909.58002;0.0062
9-9-2002;893.91998;907.34003;882.91998;902.96002;1130600000;902.96002;-0.3172
6-9-2002;879.15002;899.07001;879.15002;893.91998;1184500000;893.91998;-0.4370
5-9-2002;893.40002;893.40002;870.5;879.15002;1401300000;879.15002;-0.7236
4-9-2002;878.02002;896.09998;875.72998;893.40002;1372100000;893.40002;0.6983
3-9-2002;916.07001;916.07001;877.51001;878.02002;1289800000;878.02002;-0.7542
30-8-2002;917.79999;928.15002;910.16998;916.07001;929900000;916.07001;1.8424
29-8-2002;917.87;924.59003;903.33002;917.79999;1271100000;917.79999;0.0819
28-8-2002;934.82001;934.82001;913.21002;917.87;1146600000;917.87;0.0033
27-8-2002;947.95001;955.82001;930.35999;934.82001;1307700000;934.82001;0.7947
26-8-2002;940.85999;950.79999;930.41998;947.95001;1016900000;947.95001;0.6057
23-8-2002;962.70001;962.70001;937.16998;940.85999;1071500000;940.85999;-0.3260
22-8-2002;949.35999;965;946.42999;962.70001;1373000000;962.70001;0.9966
21-8-2002;937.42999;951.59003;931.32001;949.35999;1353100000;949.35999;-0.6060
20-8-2002;950.70001;950.70001;931.85999;937.42999;1308500000;937.42999;-0.5492
19-8-2002;928.77002;951.16998;927.21002;950.70001;1299800000;950.70001;0.6105
16-8-2002;930.25;935.38;916.21002;928.77002;1265300000;928.77002;-1.0135
15-8-2002;919.62;933.28998;918.16998;930.25;1505100000;930.25;0.0691
14-8-2002;884.21002;920.21002;876.20001;919.62;1533800000;919.62;-0.4991
13-8-2002;903.79999;911.71002;883.62;884.21002;1297700000;884.21002;-1.7053
12-8-2002;908.64001;908.64001;892.38;903.79999;1036500000;903.79999;0.9517
9-8-2002;898.72998;913.95001;890.77002;908.64001;1294900000;908.64001;0.2320
